security_id,vendor_id,vendor_code,source_feed_id,price_type,exchange_code,date,currency_code,price,conversion_rate,price_usd,mean_price,median_price,std_price,max_price,min_price,count,price_variation_percent,outlier_bucket,is_concurrent_price
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-02,USD,229.25,1.0,229.25,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,4.9764569379561365,3%-5%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-03,USD,237.21001,1.0,237.21001,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,1.6770529989842675,<3%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-04,USD,238.45,1.0,238.45,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,1.1630802916276628,<3%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-05,USD,240.0,1.0,240.0,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,0.520609226213621,<3%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-08,USD,239.3,1.0,239.3,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,0.8107574493038265,<3%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-09,USD,237.0,1.0,237.0,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,1.7641016108859506,<3%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-10,USD,232.19,1.0,232.19,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,3.7578344009772535,3%-5%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-11,USD,226.88,1.0,226.88,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,5.958815921847278,>5%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-12,USD,229.22,1.0,229.22,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,4.98889186180286,3%-5%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-15,USD,237.0,1.0,237.0,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,1.7641016108859506,<3%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-16,USD,237.17999,1.0,237.17999,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,1.689496212780225,<3%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-17,USD,238.97,1.0,238.97,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,0.9475416116177882,<3%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-18,USD,239.97,1.0,239.97,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,0.5330441500603449,<3%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-19,USD,241.23,1.0,241.23,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,0.010777348497970152,<3%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-22,USD,248.3,1.0,248.3,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,2.9197197047131627,<3%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-23,USD,255.88,1.0,255.88,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,6.0616104633185754,>5%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-24,USD,255.22,1.0,255.22,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,5.788042138690665,>5%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-25,USD,253.21001,1.0,253.21001,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,4.954906385934824,3%-5%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-26,USD,254.10001,1.0,254.10001,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,5.323809126720943,>5%,False
AAPL,TD001,TWELVEDATA,AAPL_TwelveData,Open,NASDAQ,2025-09-29,USD,254.56,1.0,254.56,241.25600100000003,239.135,9.206906379567755,255.88,226.88,20,5.514473814062754,>5%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-02,USD,223.52,1.0,223.52,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,2.600147751898082,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-03,USD,225.21001,1.0,225.21001,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,1.8637182409021316,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-04,USD,231.19,1.0,231.19,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,0.7420894829933841,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-05,USD,235.19,1.0,235.19,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,2.48510759766951,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-08,USD,234.94,1.0,234.94,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,2.376168965502252,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-09,USD,236.36,1.0,236.36,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,2.9949403962122836,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-10,USD,237.52,1.0,237.52,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,3.500415649468359,3%-5%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-11,USD,231.49001,1.0,231.49001,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,0.8728201991393865,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-12,USD,230.35001,1.0,230.35001,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,0.3760600364566842,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-15,USD,230.63,1.0,230.63,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,0.4980669469387254,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-16,USD,232.94,1.0,232.94,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,1.504659908164189,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-17,USD,233.77,1.0,233.77,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,1.8663361669594907,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-18,USD,232.5,1.0,232.5,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,1.3129279155498161,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-19,USD,232.37,1.0,232.37,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,1.2562798268228441,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-22,USD,230.56,1.0,230.56,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,0.46756412993189617,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-23,USD,227.83,1.0,227.83,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,0.7220457333345554,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-24,USD,224.14999,1.0,224.14999,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,2.325626756381882,<3%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-25,USD,220.059998,1.0,220.059998,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,4.10785929260199,3%-5%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-26,USD,219.080002,1.0,219.080002,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,4.5348969876795255,3%-5%,False
AMZN,TD001,TWELVEDATA,AMZN_TwelveData,Open,NASDAQ,2025-09-29,USD,220.080002,1.0,220.080002,229.4870011,230.91,5.631636468588531,237.52,219.080002,20,4.099142459010494,3%-5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-02,USD,208.44,1.0,208.44,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,13.807754073935172,>5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-03,USD,226.21001,1.0,226.21001,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,6.45965835320675,>5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-04,USD,229.64999,1.0,229.64999,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,5.037188567461482,>5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-05,USD,232.2,1.0,232.2,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,3.9827312222593934,3%-5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-08,USD,235.47,1.0,235.47,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,2.6305500469656256,<3%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-09,USD,234.17,1.0,234.17,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,3.1681144285808878,3%-5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-10,USD,238.89999,1.0,238.89999,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,1.2122112367375342,<3%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-11,USD,239.88,1.0,239.88,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,0.8069662601015614,<3%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-12,USD,240.37,1.0,240.37,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,0.6043458393388836,<3%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-15,USD,244.66,1.0,244.66,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,1.1696166199914628,<3%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-16,USD,252.080002,1.0,252.080002,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,4.237869532848371,3%-5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-17,USD,251.22,1.0,251.22,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,3.8822491918346094,3%-5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-18,USD,251.67999,1.0,251.67999,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,4.0724601456032286,3%-5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-19,USD,253.25,1.0,253.25,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,4.721676649279974,3%-5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-22,USD,254.42999,1.0,254.42999,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,5.2096155682508885,>5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-23,USD,253.039993,1.0,253.039993,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,4.6348364315185355,3%-5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-24,USD,251.66,1.0,251.66,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,4.064194059458234,3%-5%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-25,USD,244.39999,1.0,244.39999,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,1.062099608557786,<3%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-26,USD,247.070007,1.0,247.070007,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,2.1661811758710368,<3%,False
GOOGL,TD001,TWELVEDATA,GOOGL_TwelveData,Open,NASDAQ,2025-09-29,USD,247.85001,1.0,247.85001,241.83149859999997,244.52999499999999,11.683654399258112,254.42999,208.44,20,2.488721045373377,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-02,USD,726.039978,1.0,726.039978,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,4.327621132414597,3%-5%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-03,USD,736.0,1.0,736.0,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,3.0151603490037364,3%-5%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-04,USD,748.57001,1.0,748.57001,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,1.3587739301702828,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-05,USD,752.62,1.0,752.62,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,0.8250950840586844,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-08,USD,756.0,1.0,756.0,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,0.37970274979188146,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-09,USD,757.48999,1.0,757.48999,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,0.18336247637939337,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-10,USD,765.13,1.0,765.13,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,0.8233836442483298,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-11,USD,754.65002,1.0,754.65002,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,0.5575935022810772,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-12,USD,748.72998,1.0,748.72998,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,1.3376942225629957,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-15,USD,757.46997,1.0,757.46997,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,0.18600056943621038,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-16,USD,767.0,1.0,767.0,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,1.0697989297746389,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-17,USD,779.98999,1.0,779.98999,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,2.781527322733943,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-18,USD,780.75,1.0,780.75,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,2.881676029232789,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-19,USD,786.41998,1.0,786.41998,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,3.628825623151752,3%-5%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-22,USD,781.84998,1.0,781.84998,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,3.0266235617318364,3%-5%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-23,USD,769.25,1.0,769.25,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,1.3662879096859724,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-24,USD,757.5,1.0,757.5,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,0.18204342985099237,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-25,USD,753.45001,1.0,753.45001,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,0.7157222759625907,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-26,USD,750.0,1.0,750.0,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,1.170340029555438,<3%,False
META,TD001,TWELVEDATA,META_TwelveData,Open,NASDAQ,2025-09-29,USD,748.71997,1.0,748.71997,758.8814939,756.734985,15.417996835089152,786.41998,726.039978,20,1.339013269091397,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-02,USD,500.47,1.0,500.47,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,1.4533789937665669,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-03,USD,503.79001,1.0,503.79001,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.7996419721530799,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-04,USD,504.29999,1.0,504.29999,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.6992227546560122,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-05,USD,509.070007,1.0,509.070007,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.2400324604263905,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-08,USD,498.10999,1.0,498.10999,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,1.918084192961175,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-09,USD,501.42999,1.0,501.42999,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,1.2643491404291662,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-10,USD,502.98001,1.0,502.98001,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.9591375723190225,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-11,USD,502.25,1.0,502.25,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,1.1028824896982057,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-12,USD,506.64999,1.0,506.64999,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.23648860602642252,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-15,USD,508.79001,1.0,508.79001,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.18489876961199522,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-16,USD,516.88,1.0,516.88,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,1.777883720706403,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-17,USD,510.62,1.0,510.62,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.5452387120165311,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-18,USD,511.48999,1.0,511.48999,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.7165468320021653,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-19,USD,510.56,1.0,510.56,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.5334242231153496,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-22,USD,515.59003,1.0,515.59003,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,1.5238781165754567,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-23,USD,513.79999,1.0,513.79999,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,1.1714046546976302,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-24,USD,510.38,1.0,510.38,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.4979807564118056,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-25,USD,508.29999,1.0,508.29999,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.08840983875604778,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-26,USD,510.059998,1.0,510.059998,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.4349697551225465,<3%,False
MSFT,TD001,TWELVEDATA,MSFT_TwelveData,Open,NASDAQ,2025-09-29,USD,511.5,1.0,511.5,507.85099975,508.9300085,5.173065416436799,516.88,498.10999,20,0.7185178825671833,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-02,USD,1197.0,1.0,1197.0,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,2.023497352258372,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-03,USD,1205.14001,1.0,1205.14001,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,1.357223575050644,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-04,USD,1223.19995,1.0,1223.19995,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,0.1210134836193996,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-05,USD,1260.0,1.0,1260.0,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,3.1331606818332927,3%-5%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-08,USD,1248.54004,1.0,1248.54004,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,2.195143303986171,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-09,USD,1246.67004,1.0,1246.67004,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,2.0420805972599485,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-10,USD,1263.96997,1.0,1263.96997,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,3.458109534144458,3%-5%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-11,USD,1251.0,1.0,1251.0,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,2.396495248391626,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-12,USD,1203.060059,1.0,1203.060059,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,1.5274711311564828,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-15,USD,1188.40002,1.0,1188.40002,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,2.7274204627349983,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-16,USD,1205.64001,1.0,1205.64001,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,1.316297717637218,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-17,USD,1221.02002,1.0,1221.02002,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,0.05741752508310054,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-18,USD,1220.81995,1.0,1220.81995,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,0.07379359766849804,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-19,USD,1218.62,1.0,1218.62,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,0.25386327770184475,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-22,USD,1221.90002,1.0,1221.90002,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,0.014611983964538,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-23,USD,1227.32996,1.0,1227.32996,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,0.45906188437145273,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-24,USD,1218.60999,1.0,1218.60999,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,0.2546826133672587,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-25,USD,1203.089966,1.0,1203.089966,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,1.5250231919211483,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-26,USD,1205.42004,1.0,1205.42004,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,1.3343026393476891,<3%,False
NFLX,TD001,TWELVEDATA,NFLX_TwelveData,Open,NASDAQ,2025-09-29,USD,1205.0,1.0,1205.0,1221.72150225,1219.719975,21.76321446246218,1263.96997,1188.40002,20,1.3686836336435577,<3%,False
NVDA,TD001,TWELVEDATA,NVDA_TwelveData,Open,NASDAQ,2025-09-02,USD,170.0,1.0,170.0,174.77849915,175.485,4.312303290093695,181.97,167.55,20,2.7340314588117276,<3%,False
NVDA,TD001,TWELVEDATA,NVDA_TwelveData,Open,NASDAQ,2025-09-03,USD,171.059998,1.0,171.059998,174.77849915,175.485,4.312303290093695,181.97,167.55,20,2.1275506816251206,<3%,False
NVDA,TD001,TWELVEDATA,NVDA_TwelveData,Open,NASDAQ,2025-09-04,USD,170.57001,1.0,170.57001,174.77849915,175.485,4.312303290093695,181.97,167.55,20,2.4078986662931254,<3%,False
NVDA,TD001,TWELVEDATA,NVDA_TwelveData,Open,NASDAQ,2025-09-05,USD,168.029999,1.0,168.029999,174.77849915,175.485,4.312303290093695,181.97,167.55,20,3.8611729605300162,3%-5%,False
NVDA,TD001,TWELVEDATA,NVDA_TwelveData,Open,NASDAQ,2025-09-08,USD,167.55,1.0,167.55,174.77849915,175.485,4.312303290093695,181.97,167.55,20,4.135805711317082,3%-5%,False
NVDA,TD001,TWELVEDATA,NVDA_TwelveData,Open,NASDAQ,2025-09-09,USD,169.089996,1.0,169.089996,174.77849915,175.485,4.312303290093695,181.97,167.55,20,3.254692755496164,3%-5%,False
NVDA,TD001,TWELVEDATA,NVDA_TwelveData,Open,NASDAQ,2025-09-10,USD,176.64,1.0,176.64,174.77849915,175.485,4.312303290093695,181.97,167.55,20,1.0650628418558536,<3%,False
NVDA,TD001,TWELVEDATA,NVDA_TwelveData,Open,NASDAQ,2025-09-11,USD,179.67999,1.0,179.67999,174.77849915,175.485,4.312303290093695,181.97,167.55,20,2.804401498947198,<3%,False
