Security_ID,Vendor_ID,Vendor_Code,Source_Feed_ID,Price_Type,Exchange_Code,Price_Date,Currency_Code,Price
GOOGL,101,AV,1,Low,NASDAQ,2025-09-02,USD,206.195
GOOGL,101,AV,1,Open,NASDAQ,2025-09-03,USD,226.21
GOOGL,101,AV,1,Close,NASDAQ,2025-09-03,USD,230.66
GOOGL,101,AV,1,High,NASDAQ,2025-09-03,USD,231.31
GOOGL,101,AV,1,Low,NASDAQ,2025-09-03,USD,224.79
GOOGL,101,AV,1,Open,NASDAQ,2025-09-04,USD,229.65
GOOGL,101,AV,1,Close,NASDAQ,2025-09-04,USD,232.3
GOOGL,101,AV,1,High,NASDAQ,2025-09-04,USD,232.37
GOOGL,101,AV,1,Low,NASDAQ,2025-09-04,USD,226.11
GOOGL,101,AV,1,Open,NASDAQ,2025-09-05,USD,232.2
GOOGL,101,AV,1,Close,NASDAQ,2025-09-05,USD,235.0
GOOGL,101,AV,1,High,NASDAQ,2025-09-05,USD,235.76
GOOGL,101,AV,1,Low,NASDAQ,2025-09-05,USD,231.9
GOOGL,101,AV,1,Open,NASDAQ,2025-09-08,USD,235.47
GOOGL,101,AV,1,Close,NASDAQ,2025-09-08,USD,234.04
GOOGL,101,AV,1,High,NASDAQ,2025-09-08,USD,238.13
GOOGL,101,AV,1,Low,NASDAQ,2025-09-08,USD,233.67
GOOGL,101,AV,1,Open,NASDAQ,2025-09-09,USD,234.165
GOOGL,101,AV,1,Close,NASDAQ,2025-09-09,USD,239.63
GOOGL,101,AV,1,High,NASDAQ,2025-09-09,USD,240.47
GOOGL,101,AV,1,Low,NASDAQ,2025-09-09,USD,233.229
GOOGL,101,AV,1,Open,NASDAQ,2025-09-10,USD,238.9
GOOGL,101,AV,1,Close,NASDAQ,2025-09-10,USD,239.17
GOOGL,101,AV,1,High,NASDAQ,2025-09-10,USD,241.66
GOOGL,101,AV,1,Low,NASDAQ,2025-09-10,USD,237.85
GOOGL,101,AV,1,Open,NASDAQ,2025-09-11,USD,239.88
GOOGL,101,AV,1,Close,NASDAQ,2025-09-11,USD,240.37
GOOGL,101,AV,1,High,NASDAQ,2025-09-11,USD,242.25
GOOGL,101,AV,1,Low,NASDAQ,2025-09-11,USD,236.25
GOOGL,101,AV,1,Open,NASDAQ,2025-09-12,USD,240.37
GOOGL,101,AV,1,Close,NASDAQ,2025-09-12,USD,240.8
GOOGL,101,AV,1,High,NASDAQ,2025-09-12,USD,242.075
GOOGL,101,AV,1,Low,NASDAQ,2025-09-12,USD,238.0
GOOGL,101,AV,1,Open,NASDAQ,2025-09-15,USD,244.66
GOOGL,101,AV,1,Close,NASDAQ,2025-09-15,USD,251.61
GOOGL,101,AV,1,High,NASDAQ,2025-09-15,USD,252.4099
GOOGL,101,AV,1,Low,NASDAQ,2025-09-15,USD,244.66
GOOGL,101,AV,1,Open,NASDAQ,2025-09-16,USD,252.08
GOOGL,101,AV,1,Close,NASDAQ,2025-09-16,USD,251.16
GOOGL,101,AV,1,High,NASDAQ,2025-09-16,USD,253.04
GOOGL,101,AV,1,Low,NASDAQ,2025-09-16,USD,249.47
GOOGL,101,AV,1,Open,NASDAQ,2025-09-17,USD,251.22
GOOGL,101,AV,1,Close,NASDAQ,2025-09-17,USD,249.53
GOOGL,101,AV,1,High,NASDAQ,2025-09-17,USD,251.6
GOOGL,101,AV,1,Low,NASDAQ,2025-09-17,USD,246.28
GOOGL,101,AV,1,Open,NASDAQ,2025-09-18,USD,251.68
GOOGL,101,AV,1,Close,NASDAQ,2025-09-18,USD,252.03
GOOGL,101,AV,1,High,NASDAQ,2025-09-18,USD,253.99
GOOGL,101,AV,1,Low,NASDAQ,2025-09-18,USD,249.8
GOOGL,101,AV,1,Open,NASDAQ,2025-09-19,USD,253.25
GOOGL,101,AV,1,Close,NASDAQ,2025-09-19,USD,254.72
GOOGL,101,AV,1,High,NASDAQ,2025-09-19,USD,256.0
GOOGL,101,AV,1,Low,NASDAQ,2025-09-19,USD,251.81
GOOGL,101,AV,1,Open,NASDAQ,2025-09-22,USD,254.43
GOOGL,101,AV,1,Close,NASDAQ,2025-09-22,USD,252.53
GOOGL,101,AV,1,High,NASDAQ,2025-09-22,USD,255.78
GOOGL,101,AV,1,Low,NASDAQ,2025-09-22,USD,250.3
GOOGL,101,AV,1,Open,NASDAQ,2025-09-23,USD,253.04
GOOGL,101,AV,1,Close,NASDAQ,2025-09-23,USD,251.66
GOOGL,101,AV,1,High,NASDAQ,2025-09-23,USD,254.36
GOOGL,101,AV,1,Low,NASDAQ,2025-09-23,USD,250.48
GOOGL,101,AV,1,Open,NASDAQ,2025-09-24,USD,251.66
GOOGL,101,AV,1,Close,NASDAQ,2025-09-24,USD,247.14
GOOGL,101,AV,1,High,NASDAQ,2025-09-24,USD,252.3501
GOOGL,101,AV,1,Low,NASDAQ,2025-09-24,USD,246.44
GOOGL,101,AV,1,Open,NASDAQ,2025-09-25,USD,244.4
GOOGL,101,AV,1,Close,NASDAQ,2025-09-25,USD,245.79
GOOGL,101,AV,1,High,NASDAQ,2025-09-25,USD,246.49
GOOGL,101,AV,1,Low,NASDAQ,2025-09-25,USD,240.74
GOOGL,101,AV,1,Open,NASDAQ,2025-09-26,USD,247.065
GOOGL,101,AV,1,Close,NASDAQ,2025-09-26,USD,246.54
GOOGL,101,AV,1,High,NASDAQ,2025-09-26,USD,249.42
GOOGL,101,AV,1,Low,NASDAQ,2025-09-26,USD,245.97
GOOGL,101,AV,1,Open,NASDAQ,2025-09-29,USD,247.85
GOOGL,101,AV,1,Close,NASDAQ,2025-09-29,USD,244.05
GOOGL,101,AV,1,High,NASDAQ,2025-09-29,USD,251.1486
GOOGL,101,AV,1,Low,NASDAQ,2025-09-29,USD,242.77
GOOGL,101,AV,1,Open,NASDAQ,2025-09-30,USD,242.81
GOOGL,101,AV,1,Close,NASDAQ,2025-09-30,USD,243.1
GOOGL,101,AV,1,High,NASDAQ,2025-09-30,USD,243.29
GOOGL,101,AV,1,Low,NASDAQ,2025-09-30,USD,239.245
META,101,AV,1,Open,NASDAQ,2025-09-02,USD,726.04
META,101,AV,1,Close,NASDAQ,2025-09-02,USD,735.11
META,101,AV,1,High,NASDAQ,2025-09-02,USD,736.0
META,101,AV,1,Low,NASDAQ,2025-09-02,USD,721.7306
META,101,AV,1,Open,NASDAQ,2025-09-03,USD,736.0
META,101,AV,1,Close,NASDAQ,2025-09-03,USD,737.05
META,101,AV,1,High,NASDAQ,2025-09-03,USD,740.25
META,101,AV,1,Low,NASDAQ,2025-09-03,USD,733.9893
META,101,AV,1,Open,NASDAQ,2025-09-04,USD,748.57
META,101,AV,1,Close,NASDAQ,2025-09-04,USD,748.65
