Security_ID,Vendor_ID,Vendor_Code,Source_Feed_ID,Price_Type,Exchange_Code,Price_Date,Currency_Code,Price
AAPL,103,StockData,1,High,IEXG,2025-09-25 00:00:00+00:00,USD,257.17
AAPL,103,StockData,1,Low,IEXG,2025-09-25 00:00:00+00:00,USD,251.72
AAPL,103,StockData,1,Open,IEXG,2025-09-26 00:00:00+00:00,USD,254.1
AAPL,103,StockData,1,Close,IEXG,2025-09-26 00:00:00+00:00,USD,255.38
AAPL,103,StockData,1,High,IEXG,2025-09-26 00:00:00+00:00,USD,257.35
AAPL,103,StockData,1,Low,IEXG,2025-09-26 00:00:00+00:00,USD,253.79
AAPL,103,StockData,1,Open,IEXG,2025-09-29 00:00:00+00:00,USD,254.56
AAPL,103,StockData,1,Close,IEXG,2025-09-29 00:00:00+00:00,USD,254.4
AAPL,103,StockData,1,High,IEXG,2025-09-29 00:00:00+00:00,USD,254.85
AAPL,103,StockData,1,Low,IEXG,2025-09-29 00:00:00+00:00,USD,253.02
AAPL,103,StockData,1,Open,IEXG,2025-09-30 00:00:00+00:00,USD,254.86
AAPL,103,StockData,1,Close,IEXG,2025-09-30 00:00:00+00:00,USD,254.55
AAPL,103,StockData,1,High,IEXG,2025-09-30 00:00:00+00:00,USD,255.92
AAPL,103,StockData,1,Low,IEXG,2025-09-30 00:00:00+00:00,USD,253.12
AMZN,103,StockData,1,Open,IEXG,2025-09-02 00:00:00+00:00,USD,223.62
AMZN,103,StockData,1,Close,IEXG,2025-09-02 00:00:00+00:00,USD,225.34
AMZN,103,StockData,1,High,IEXG,2025-09-02 00:00:00+00:00,USD,225.99
AMZN,103,StockData,1,Low,IEXG,2025-09-02 00:00:00+00:00,USD,221.84
AMZN,103,StockData,1,Open,IEXG,2025-09-03 00:00:00+00:00,USD,225.24
AMZN,103,StockData,1,Close,IEXG,2025-09-03 00:00:00+00:00,USD,225.97
AMZN,103,StockData,1,High,IEXG,2025-09-03 00:00:00+00:00,USD,227.14
AMZN,103,StockData,1,Low,IEXG,2025-09-03 00:00:00+00:00,USD,224.37
AMZN,103,StockData,1,Open,IEXG,2025-09-04 00:00:00+00:00,USD,231.0
AMZN,103,StockData,1,Close,IEXG,2025-09-04 00:00:00+00:00,USD,235.67
AMZN,103,StockData,1,High,IEXG,2025-09-04 00:00:00+00:00,USD,235.75
AMZN,103,StockData,1,Low,IEXG,2025-09-04 00:00:00+00:00,USD,230.81
AMZN,103,StockData,1,Open,IEXG,2025-09-05 00:00:00+00:00,USD,235.19
AMZN,103,StockData,1,Close,IEXG,2025-09-05 00:00:00+00:00,USD,232.37
AMZN,103,StockData,1,High,IEXG,2025-09-05 00:00:00+00:00,USD,235.99
AMZN,103,StockData,1,Low,IEXG,2025-09-05 00:00:00+00:00,USD,231.97
AMZN,103,StockData,1,Open,IEXG,2025-09-08 00:00:00+00:00,USD,234.98
AMZN,103,StockData,1,Close,IEXG,2025-09-08 00:00:00+00:00,USD,235.85
AMZN,103,StockData,1,High,IEXG,2025-09-08 00:00:00+00:00,USD,237.6
AMZN,103,StockData,1,Low,IEXG,2025-09-08 00:00:00+00:00,USD,233.79
AMZN,103,StockData,1,Open,IEXG,2025-09-09 00:00:00+00:00,USD,236.35
AMZN,103,StockData,1,Close,IEXG,2025-09-09 00:00:00+00:00,USD,238.23
AMZN,103,StockData,1,High,IEXG,2025-09-09 00:00:00+00:00,USD,238.84
AMZN,103,StockData,1,Low,IEXG,2025-09-09 00:00:00+00:00,USD,235.08
AMZN,103,StockData,1,Open,IEXG,2025-09-10 00:00:00+00:00,USD,237.56
AMZN,103,StockData,1,Close,IEXG,2025-09-10 00:00:00+00:00,USD,230.35
AMZN,103,StockData,1,High,IEXG,2025-09-10 00:00:00+00:00,USD,237.56
AMZN,103,StockData,1,Low,IEXG,2025-09-10 00:00:00+00:00,USD,229.11
AMZN,103,StockData,1,Open,IEXG,2025-09-11 00:00:00+00:00,USD,231.42
AMZN,103,StockData,1,Close,IEXG,2025-09-11 00:00:00+00:00,USD,229.96
AMZN,103,StockData,1,High,IEXG,2025-09-11 00:00:00+00:00,USD,231.52
AMZN,103,StockData,1,Low,IEXG,2025-09-11 00:00:00+00:00,USD,229.34
AMZN,103,StockData,1,Open,IEXG,2025-09-12 00:00:00+00:00,USD,230.35
AMZN,103,StockData,1,Close,IEXG,2025-09-12 00:00:00+00:00,USD,228.06
AMZN,103,StockData,1,High,IEXG,2025-09-12 00:00:00+00:00,USD,230.76
AMZN,103,StockData,1,Low,IEXG,2025-09-12 00:00:00+00:00,USD,226.37
AMZN,103,StockData,1,Open,IEXG,2025-09-15 00:00:00+00:00,USD,230.53
AMZN,103,StockData,1,Close,IEXG,2025-09-15 00:00:00+00:00,USD,231.47
AMZN,103,StockData,1,High,IEXG,2025-09-15 00:00:00+00:00,USD,233.73
AMZN,103,StockData,1,Low,IEXG,2025-09-15 00:00:00+00:00,USD,230.34
AMZN,103,StockData,1,Open,IEXG,2025-09-16 00:00:00+00:00,USD,232.94
AMZN,103,StockData,1,Close,IEXG,2025-09-16 00:00:00+00:00,USD,234.08
AMZN,103,StockData,1,High,IEXG,2025-09-16 00:00:00+00:00,USD,235.9
AMZN,103,StockData,1,Low,IEXG,2025-09-16 00:00:00+00:00,USD,232.26
AMZN,103,StockData,1,Open,IEXG,2025-09-17 00:00:00+00:00,USD,233.77
AMZN,103,StockData,1,Close,IEXG,2025-09-17 00:00:00+00:00,USD,231.59
AMZN,103,StockData,1,High,IEXG,2025-09-17 00:00:00+00:00,USD,234.15
AMZN,103,StockData,1,Low,IEXG,2025-09-17 00:00:00+00:00,USD,228.72
AMZN,103,StockData,1,Open,IEXG,2025-09-18 00:00:00+00:00,USD,232.57
AMZN,103,StockData,1,Close,IEXG,2025-09-18 00:00:00+00:00,USD,231.24
AMZN,103,StockData,1,High,IEXG,2025-09-18 00:00:00+00:00,USD,233.47
AMZN,103,StockData,1,Low,IEXG,2025-09-18 00:00:00+00:00,USD,228.8
AMZN,103,StockData,1,Open,IEXG,2025-09-19 00:00:00+00:00,USD,232.51
AMZN,103,StockData,1,Close,IEXG,2025-09-19 00:00:00+00:00,USD,231.45
AMZN,103,StockData,1,High,IEXG,2025-09-19 00:00:00+00:00,USD,234.15
AMZN,103,StockData,1,Low,IEXG,2025-09-19 00:00:00+00:00,USD,230.54
AMZN,103,StockData,1,Open,IEXG,2025-09-22 00:00:00+00:00,USD,230.6
AMZN,103,StockData,1,Close,IEXG,2025-09-22 00:00:00+00:00,USD,227.62
AMZN,103,StockData,1,High,IEXG,2025-09-22 00:00:00+00:00,USD,230.6
AMZN,103,StockData,1,Low,IEXG,2025-09-22 00:00:00+00:00,USD,227.52
AMZN,103,StockData,1,Open,IEXG,2025-09-23 00:00:00+00:00,USD,227.81
AMZN,103,StockData,1,Close,IEXG,2025-09-23 00:00:00+00:00,USD,220.74
AMZN,103,StockData,1,High,IEXG,2025-09-23 00:00:00+00:00,USD,227.83
AMZN,103,StockData,1,Low,IEXG,2025-09-23 00:00:00+00:00,USD,220.08
AMZN,103,StockData,1,Open,IEXG,2025-09-24 00:00:00+00:00,USD,224.14
AMZN,103,StockData,1,Close,IEXG,2025-09-24 00:00:00+00:00,USD,220.23
AMZN,103,StockData,1,High,IEXG,2025-09-24 00:00:00+00:00,USD,224.51
AMZN,103,StockData,1,Low,IEXG,2025-09-24 00:00:00+00:00,USD,219.46
AMZN,103,StockData,1,Open,IEXG,2025-09-25 00:00:00+00:00,USD,220.14
AMZN,103,StockData,1,Close,IEXG,2025-09-25 00:00:00+00:00,USD,218.09
AMZN,103,StockData,1,High,IEXG,2025-09-25 00:00:00+00:00,USD,220.66
AMZN,103,StockData,1,Low,IEXG,2025-09-25 00:00:00+00:00,USD,216.48
AMZN,103,StockData,1,Open,IEXG,2025-09-26 00:00:00+00:00,USD,219.08
AMZN,103,StockData,1,Close,IEXG,2025-09-26 00:00:00+00:00,USD,219.82
AMZN,103,StockData,1,High,IEXG,2025-09-26 00:00:00+00:00,USD,221.05
AMZN,103,StockData,1,Low,IEXG,2025-09-26 00:00:00+00:00,USD,218.05
AMZN,103,StockData,1,Open,IEXG,2025-09-29 00:00:00+00:00,USD,220.01
AMZN,103,StockData,1,Close,IEXG,2025-09-29 00:00:00+00:00,USD,222.15
AMZN,103,StockData,1,High,IEXG,2025-09-29 00:00:00+00:00,USD,222.53
AMZN,103,StockData,1,Low,IEXG,2025-09-29 00:00:00+00:00,USD,219.3
AMZN,103,StockData,1,Open,IEXG,2025-09-30 00:00:00+00:00,USD,222.04
AMZN,103,StockData,1,Close,IEXG,2025-09-30 00:00:00+00:00,USD,219.49
AMZN,103,StockData,1,High,IEXG,2025-09-30 00:00:00+00:00,USD,222.11
AMZN,103,StockData,1,Low,IEXG,2025-09-30 00:00:00+00:00,USD,217.9
GOOGL,103,StockData,1,Open,IEXG,2025-09-02 00:00:00+00:00,USD,208.34
GOOGL,103,StockData,1,Close,IEXG,2025-09-02 00:00:00+00:00,USD,211.36
GOOGL,103,StockData,1,High,IEXG,2025-09-02 00:00:00+00:00,USD,211.68
